--------------------------------------------------------------------------------
TIMESTAMP: 05:34:50.279 PM 28-Jun-2022
PARAMS:
  population 0
  wiggle-angle 45
  look-ahead 1
  sniff-threshold 0.9
  sniff-angle 45
  chemical-drop 3
  diffuse-share 1
  evaporation-rate 0.95
  cluster-threshold 25
  cluster-radius 10
  learning-turtles 50
  ticks-per-episode 500
  episodes 1500
  learning-rate 0.1
  discount-factor 0.9
  reward 100
  penalty -1
  e-greedy 0.5 0.9
ACTION SPACE: move-toward-chemical random-walk move-and-drop walk-and-drop drop-chemical
OBSERVATION SPACE: chemical-here in-cluster
REWARD: rewardFunc8
--------------------------------------------------------------------------------
Episode, Tick, Avg cluster size X tick, Avg reward X episode, move-toward-chemical, random-walk, move-and-drop, walk-and-drop, drop-chemical
1216, 607699, 29.076923076923077, 0, 5467, 1761, 1770, 829, 173
1216, 607799, 35, 0, 7776, 2556, 3004, 1389, 275
1216, 607899, 45.833333333333336, 0, 9888, 2995, 4687, 1882, 548
1216, 607999, 35.96296296296296, 0, 11991, 3482, 6390, 2292, 845
1217, 608099, 30.535714285714285, 0, 2909, 661, 729, 544, 157
1217, 608199, 38.63157894736842, 0, 5049, 1240, 2156, 1097, 458
1217, 608299, 41.11904761904762, 0, 7167, 1585, 3898, 1590, 760
1217, 608399, 43.608695652173914, 0, 9316, 1824, 5718, 2081, 1061
1217, 608499, 35.333333333333336, 0, 11404, 2147, 7554, 2534, 1361
1218, 608599, 29.8, 0, 2994, 429, 1151, 284, 142
1218, 608699, 29.733333333333334, 0, 5212, 1047, 2751, 648, 342
1218, 608799, 29.517241379310345, 0, 7447, 1617, 4348, 1046, 542
1218, 608899, 29.75862068965517, 0, 9697, 2211, 5924, 1426, 742
1218, 608999, 27.666666666666668, 0, 11903, 2804, 7528, 1820, 945
1219, 609099, 0, 0, 2543, 894, 756, 773, 34
1219, 609199, 26, 0, 4154, 2219, 1695, 1854, 78
1219, 609299, 26, 0, 5803, 3542, 2625, 2920, 110
1219, 609399, 26, 0, 7472, 4876, 3536, 3991, 125
1219, 609499, 0, 0, 9185, 6179, 4402, 5080, 154
1220, 609599, 0, 0, 2722, 918, 633, 727, 0
1220, 609699, 0, 0, 4467, 2296, 1454, 1782, 1
1220, 609799, 32.59375, 0, 6281, 3355, 2498, 2825, 41
1220, 609899, 40.925, 0, 8311, 3796, 4310, 3430, 153
1220, 609999, 35.30434782608695, 0, 10352, 4389, 5968, 3934, 357
1221, 610099, 43.69387755102041, 0, 2928, 507, 1091, 323, 151
1221, 610199, 44.333333333333336, 0, 4972, 1132, 2702, 838, 356
1221, 610299, 44.4375, 0, 7012, 1781, 4293, 1348, 566
1221, 610399, 43.91111111111111, 0, 9069, 2405, 5908, 1850, 768
1221, 610499, 34.69565217391305, 0, 11126, 2983, 7534, 2385, 972
1222, 610599, 27.75, 0, 2897, 691, 693, 651, 68
1222, 610699, 38.48717948717949, 0, 5012, 1320, 2005, 1415, 248
1222, 610799, 44.5625, 0, 7075, 1935, 3589, 1944, 457
1222, 610899, 45.69387755102041, 0, 9125, 2596, 5202, 2417, 660
1222, 610999, 35.44, 0, 11167, 3249, 6796, 2913, 875
1223, 611099, 27.92, 0, 2881, 650, 867, 480, 122
1223, 611199, 28.037037037037038, 0, 5031, 1491, 2101, 1056, 321
1223, 611299, 28.24, 0, 7199, 2378, 3341, 1560, 522
1223, 611399, 29.724137931034484, 0, 9416, 3193, 4604, 2065, 722
1223, 611499, 27.333333333333332, 0, 11674, 3995, 5834, 2576, 921
1224, 611599, 26.75, 0, 2876, 901, 569, 654, 0
1224, 611699, 27.142857142857142, 0, 4572, 2273, 1301, 1839, 15
1224, 611799, 29, 0, 6322, 3663, 2043, 2892, 80
1224, 611899, 45.91489361702128, 0, 8231, 4351, 3645, 3487, 286
1224, 611999, 35.47826086956522, 0, 10260, 4993, 5259, 4001, 487
1225, 612099, 26, 0, 2768, 900, 627, 705, 0
1225, 612199, 40.13333333333333, 0, 4572, 1997, 1667, 1640, 124
1225, 612299, 38.90243902439025, 0, 6580, 2666, 3233, 2198, 323
1225, 612399, 43.68181818181818, 0, 8622, 3299, 4843, 2722, 514
1225, 612499, 35.17391304347826, 0, 10663, 3940, 6457, 3219, 721
1226, 612599, 0, 0, 2872, 848, 564, 705, 11
1226, 612699, 0, 0, 4629, 2255, 1352, 1752, 12
1226, 612799, 26.61904761904762, 0, 6267, 3645, 2213, 2847, 28
1226, 612899, 32.03225806451613, 0, 7872, 4704, 3579, 3653, 192
1226, 612999, 35.81818181818182, 0, 9683, 5438, 5244, 4240, 395
1227, 613099, 26.5, 0, 2873, 855, 629, 630, 13
1227, 613199, 26, 0, 4569, 2265, 1445, 1703, 18
1227, 613299, 34.666666666666664, 0, 6329, 3472, 2320, 2709, 170
1227, 613399, 43.36363636363637, 0, 8480, 4045, 3946, 3151, 378
1227, 613499, 35.791666666666664, 0, 10547, 4660, 5544, 3670, 579
1228, 613599, 26.266666666666666, 0, 2678, 869, 688, 699, 66
1228, 613699, 26.5, 0, 4385, 2264, 1490, 1761, 100
1228, 613799, 0, 0, 6064, 3654, 2316, 2866, 100
1228, 613899, 41.02272727272727, 0, 7953, 4641, 3476, 3686, 244
1228, 613999, 34.23809523809524, 0, 10037, 5287, 4933, 4296, 447
1229, 614099, 27.333333333333332, 0, 2779, 799, 726, 663, 33
1229, 614199, 32.9375, 0, 4683, 1874, 1742, 1554, 147
1229, 614299, 41.638297872340424, 0, 6914, 2362, 3401, 1972, 351
1229, 614399, 43.91111111111111, 0, 9001, 2986, 4987, 2469, 557
1229, 614499, 35.73913043478261, 0, 11018, 3649, 6590, 2979, 764
1230, 614599, 0, 0, 2726, 916, 573, 741, 44
1230, 614699, 30.185185185185187, 0, 4426, 2212, 1440, 1813, 109
1230, 614799, 45.723404255319146, 0, 6355, 2896, 3055, 2379, 315
1230, 614899, 44.46808510638298, 0, 8403, 3533, 4663, 2872, 529
1230, 614999, 35.76190476190476, 0, 10444, 4157, 6257, 3407, 735
1231, 615099, 43.88636363636363, 0, 2888, 487, 1037, 447, 141
1231, 615199, 43.28888888888889, 0, 4950, 1098, 2650, 955, 347
1231, 615299, 44.54347826086956, 0, 7045, 1687, 4258, 1458, 552
1231, 615399, 46.59574468085106, 0, 9088, 2323, 5867, 1970, 752
1231, 615499, 37.130434782608695, 0, 11110, 2941, 7486, 2507, 956
1232, 615599, 29.185185185185187, 0, 2485, 632, 1150, 599, 134
1232, 615699, 28.807692307692307, 0, 4119, 1475, 2671, 1423, 312
1232, 615799, 27.7, 0, 5761, 2310, 4182, 2236, 511
1232, 615899, 31.833333333333332, 0, 7426, 3172, 5717, 2976, 709
1232, 615999, 29.142857142857142, 0, 9081, 3793, 7525, 3698, 903
1233, 616099, 26, 0, 2655, 831, 638, 832, 44
1233, 616199, 0, 0, 4407, 2147, 1492, 1909, 45
1233, 616299, 26.125, 0, 6085, 3481, 2316, 3068, 50
1233, 616399, 26.75, 0, 7892, 4748, 3168, 4123, 69
1233, 616499, 0, 0, 9553, 6146, 3996, 5222, 83
1234, 616599, 26.8, 0, 2971, 582, 982, 403, 62
1234, 616699, 27.25, 0, 4712, 1830, 1892, 1463, 103
1234, 616799, 29.647058823529413, 0, 6411, 3184, 2766, 2533, 106
1234, 616899, 42.319148936170215, 0, 8389, 3877, 4265, 3267, 202
1234, 616999, 34.94444444444444, 0, 10404, 4437, 5967, 3805, 387
1235, 617099, 26, 0, 2622, 937, 633, 764, 44
1235, 617199, 0, 0, 4409, 2276, 1427, 1836, 52
1235, 617299, 26.5, 0, 6150, 3664, 2235, 2888, 63
1235, 617399, 26.571428571428573, 0, 7910, 5004, 3020, 3989, 77
1235, 617499, 0, 0, 9669, 6349, 3777, 5088, 117
1236, 617599, 36.567567567567565, 0, 2867, 607, 908, 493, 125
1236, 617699, 48.083333333333336, 0, 4926, 1188, 2510, 1048, 328
1236, 617799, 45.38297872340426, 0, 6934, 1744, 4217, 1573, 532
1236, 617899, 46, 0, 8951, 2284, 5928, 2097, 740
1236, 617999, 35.6, 0, 11015, 2829, 7630, 2582, 944
1237, 618099, 0, 0, 2832, 830, 728, 602, 8
1237, 618199, 27.285714285714285, 0, 4579, 2221, 1528, 1664, 8
1237, 618299, 0, 0, 6299, 3604, 2335, 2754, 8
1237, 618399, 27, 0, 7988, 4984, 3142, 3878, 8
1237, 618499, 0, 0, 9727, 6371, 3980, 4914, 8
1238, 618599, 44.02173913043478, 0, 3007, 348, 1149, 385, 111
1238, 618699, 44, 0, 5003, 921, 2856, 919, 301
1238, 618799, 46.319148936170215, 0, 7047, 1481, 4566, 1399, 507
1238, 618899, 44.4468085106383, 0, 9090, 2008, 6284, 1907, 711
1238, 618999, 34.17391304347826, 0, 11120, 2560, 7977, 2419, 924
1239, 619099, 27.4, 0, 2951, 619, 870, 480, 80
1239, 619199, 27.166666666666668, 0, 4839, 1689, 1988, 1336, 148
1239, 619299, 26, 0, 6605, 3017, 2853, 2377, 148
1239, 619399, 26.666666666666668, 0, 8445, 4283, 3843, 3281, 148
1239, 619499, 27, 0, 10248, 5618, 4699, 4287, 148
1240, 619599, 43.28260869565217, 0, 2733, 461, 1269, 386, 151
1240, 619699, 43.54347826086956, 0, 4769, 1016, 2943, 923, 349
1240, 619799, 41.869565217391305, 0, 6826, 1556, 4653, 1446, 519
1240, 619899, 44.97826086956522, 0, 8853, 2088, 6363, 1986, 710
1240, 619999, 34.4, 0, 10874, 2641, 8067, 2501, 917
1241, 620099, 29.36, 0, 2921, 643, 808, 593, 35
1241, 620199, 38.45945945945946, 0, 5137, 997, 2481, 1157, 228
1241, 620299, 45.78, 0, 7355, 1429, 4243, 1538, 435
1241, 620399, 45.5625, 0, 9394, 1997, 5942, 2032, 635
1241, 620499, 35.416666666666664, 0, 11430, 2557, 7646, 2533, 834
1242, 620599, 44.170212765957444, 0, 2833, 423, 1222, 362, 160
1242, 620699, 44.54545454545455, 0, 4882, 985, 2926, 846, 361
1242, 620799, 43.71111111111111, 0, 6900, 1545, 4628, 1366, 561
1242, 620899, 44.625, 0, 8926, 2092, 6333, 1882, 767
1242, 620999, 34.68421052631579, 0, 10955, 2657, 8037, 2373, 978
1243, 621099, 27, 0, 2876, 836, 614, 663, 11
1243, 621199, 26, 0, 4722, 2211, 1383, 1663, 21
1243, 621299, 27.133333333333333, 0, 6912, 3258, 2257, 2503, 70
1243, 621399, 43.977777777777774, 0, 9065, 3978, 3614, 3155, 188
1243, 621499, 34.65, 0, 11104, 4549, 5320, 3639, 388
1244, 621599, 27.88235294117647, 0, 2449, 737, 968, 779, 67
1244, 621699, 27.714285714285715, 0, 4134, 1883, 1992, 1859, 132
1244, 621799, 27, 0, 5893, 2800, 3206, 2867, 234
1244, 621899, 27.666666666666668, 0, 7640, 3822, 4325, 3879, 334
1244, 621999, 28, 0, 9397, 4798, 5518, 4854, 433
1245, 622099, 44.53333333333333, 0, 2926, 406, 1143, 361, 164
1245, 622199, 44.54347826086956, 0, 4951, 984, 2856, 835, 374
1245, 622299, 44.29545454545455, 0, 6971, 1571, 4552, 1329, 577
1245, 622399, 45.130434782608695, 0, 9015, 2149, 6254, 1800, 782
1245, 622499, 36.46153846153846, 0, 11074, 2696, 7952, 2296, 982
1246, 622599, 26.38888888888889, 0, 2885, 519, 957, 587, 52
1246, 622699, 30.633333333333333, 0, 4853, 1149, 2409, 1436, 153
1246, 622799, 30.75862068965517, 0, 6813, 1583, 4107, 2227, 270
1246, 622899, 32.29032258064516, 0, 8827, 1959, 5948, 2896, 370
1246, 622999, 29.125, 0, 10861, 2336, 7839, 3494, 470
1247, 623099, 43.93333333333333, 0, 2899, 425, 1169, 364, 143
1247, 623199, 45.53191489361702, 0, 4917, 992, 2875, 858, 358
1247, 623299, 46.17777777777778, 0, 6939, 1571, 4588, 1339, 563
1247, 623399, 44.958333333333336, 0, 8966, 2152, 6290, 1823, 769
1247, 623499, 37.041666666666664, 0, 10988, 2704, 8002, 2334, 972
1248, 623599, 41.06976744186046, 0, 2628, 530, 1197, 524, 121
1248, 623699, 44.82608695652174, 0, 4658, 1105, 2901, 1022, 314
1248, 623799, 43.91304347826087, 0, 6656, 1683, 4613, 1531, 517
1248, 623899, 43.854166666666664, 0, 8657, 2220, 6327, 2079, 717
1248, 623999, 34.035714285714285, 0, 10710, 2784, 8033, 2556, 917
1249, 624099, 35.526315789473685, 0, 3039, 542, 820, 555, 44
1249, 624199, 44.71739130434783, 0, 4956, 1238, 2418, 1176, 212
1249, 624299, 44.891304347826086, 0, 7030, 1750, 4118, 1689, 413
1249, 624399, 43.391304347826086, 0, 9058, 2301, 5810, 2214, 617
1249, 624499, 35.857142857142854, 0, 11088, 2848, 7511, 2731, 822
1250, 624599, 26, 0, 2901, 786, 696, 535, 82
1250, 624699, 30.5625, 0, 4749, 2073, 1605, 1402, 171
1250, 624799, 35.111111111111114, 0, 6812, 3012, 3058, 1741, 377
1250, 624899, 34.588235294117645, 0, 8966, 3735, 4646, 2073, 580
1250, 624999, 31.285714285714285, 0, 11138, 4469, 6200, 2405, 788
1251, 625099, 0, 0, 2705, 910, 639, 746, 0
1251, 625199, 0, 0, 4451, 2285, 1461, 1803, 0
1251, 625299, 0, 0, 6174, 3686, 2276, 2864, 0
1251, 625399, 26.333333333333332, 0, 7935, 5055, 3102, 3903, 5
1251, 625499, 28.75, 0, 9719, 6302, 3999, 4975, 5
1252, 625599, 30.482758620689655, 0, 3235, 578, 660, 454, 73
1252, 625699, 29.655172413793103, 0, 5673, 1396, 1769, 976, 186
1252, 625799, 28.40740740740741, 0, 8183, 2192, 2828, 1499, 298
1252, 625899, 28.40740740740741, 0, 10695, 2988, 3844, 2072, 401
1252, 625999, 34.714285714285715, 0, 13015, 3724, 5109, 2570, 582
1253, 626099, 28.217391304347824, 0, 2705, 685, 910, 578, 122
1253, 626199, 34.333333333333336, 0, 4271, 1878, 2031, 1580, 240
1253, 626299, 46.458333333333336, 0, 6274, 2556, 3610, 2119, 441
1253, 626399, 43.808510638297875, 0, 8295, 3109, 5315, 2635, 646
1253, 626499, 36.15384615384615, 0, 10325, 3656, 7016, 3157, 846
1254, 626599, 0, 0, 2548, 982, 642, 828, 0
1254, 626699, 0, 0, 4313, 2353, 1485, 1849, 0
1254, 626799, 0, 0, 6021, 3745, 2316, 2918, 0
1254, 626899, 0, 0, 7838, 5067, 3138, 3957, 0
1254, 626999, 0, 0, 9557, 6424, 3964, 5055, 0
1255, 627099, 27.3125, 0, 2704, 746, 655, 763, 132
1255, 627199, 27.76, 0, 4604, 1819, 1443, 1862, 272
1255, 627299, 29.448275862068964, 0, 6726, 2406, 2671, 2727, 470
1255, 627399, 36.92307692307692, 0, 9013, 2817, 4091, 3406, 673
1255, 627499, 31.272727272727273, 0, 11505, 3143, 5677, 3804, 871
1256, 627599, 37.095238095238095, 0, 2609, 791, 757, 710, 133
1256, 627699, 47.24, 0, 4695, 1386, 2327, 1269, 323
1256, 627799, 46.8125, 0, 6686, 1963, 4041, 1781, 529
1256, 627899, 43.8, 0, 8689, 2532, 5748, 2298, 733
1256, 627999, 35.27272727272727, 0, 10704, 3103, 7452, 2809, 932
1257, 628099, 40.90909090909091, 0, 2923, 414, 1126, 375, 162
1257, 628199, 43.83673469387755, 0, 4979, 921, 2828, 904, 368
1257, 628299, 44.744680851063826, 0, 7032, 1464, 4526, 1404, 574
1257, 628399, 45.148936170212764, 0, 9056, 2027, 6246, 1892, 779
1257, 628499, 35.32, 0, 11115, 2606, 7945, 2353, 981
1258, 628599, 27.095238095238095, 0, 2606, 761, 839, 660, 134
1258, 628699, 27.157894736842106, 0, 4363, 1816, 1876, 1614, 331
1258, 628799, 28.615384615384617, 0, 6040, 2969, 2833, 2670, 488
1258, 628899, 27.272727272727273, 0, 7858, 3948, 3948, 3557, 689
1258, 628999, 27.666666666666668, 0, 9638, 4999, 4996, 4481, 886
1259, 629099, 26.6, 0, 3043, 743, 609, 580, 25
1259, 629199, 26.444444444444443, 0, 4984, 2023, 1253, 1707, 33
1259, 629299, 26, 0, 6832, 3351, 1861, 2881, 75
1259, 629399, 26.9375, 0, 8654, 4664, 2591, 3942, 149
1259, 629499, 27.5, 0, 10516, 5971, 3304, 4938, 271
1260, 629599, 30.928571428571427, 0, 2439, 690, 1204, 583, 84
1260, 629699, 32.064516129032256, 0, 4020, 1634, 3093, 1065, 188
1260, 629799, 31.967741935483872, 0, 5675, 2556, 4989, 1490, 290
1260, 629899, 31.34375, 0, 7462, 3307, 7021, 1817, 393
1260, 629999, 27.8, 0, 9414, 3962, 9114, 2018, 492
1261, 630099, 28.055555555555557, 0, 2637, 900, 678, 667, 118
1261, 630199, 43.08510638297872, 0, 4283, 1787, 2238, 1436, 256
1261, 630299, 45.56818181818182, 0, 5957, 2519, 3967, 2100, 457
1261, 630399, 44.28260869565217, 0, 7614, 3248, 5705, 2774, 659
1261, 630499, 34.35, 0, 9306, 3970, 7423, 3440, 861
1262, 630599, 27, 0, 2593, 972, 681, 727, 27
1262, 630699, 33.15151515151515, 0, 4355, 2282, 1606, 1730, 27
1262, 630799, 42.11904761904762, 0, 6017, 2996, 3306, 2476, 205
1262, 630899, 42.95652173913044, 0, 7698, 3715, 5043, 3137, 407
1262, 630999, 33.4375, 0, 9419, 4399, 6764, 3812, 606
1263, 631099, 0, 0, 2589, 968, 652, 791, 0
1263, 631199, 0, 0, 4328, 2345, 1475, 1852, 0
1263, 631299, 0, 0, 6022, 3758, 2294, 2926, 0
1263, 631399, 0, 0, 7716, 5129, 3120, 4035, 0
1263, 631499, 0, 0, 9513, 6478, 3959, 5050, 0
1264, 631599, 26, 0, 2571, 886, 815, 677, 51
1264, 631699, 26.5, 0, 4253, 2284, 1648, 1764, 51
1264, 631799, 27, 0, 5901, 3706, 2478, 2849, 66
1264, 631899, 27.791666666666668, 0, 7503, 4861, 3843, 3628, 165
1264, 631999, 28, 0, 9123, 6039, 5250, 4324, 264
1265, 632099, 43.6530612244898, 0, 2595, 510, 1242, 504, 149
1265, 632199, 42.53191489361702, 0, 4233, 1240, 2964, 1212, 351
1265, 632299, 43.340425531914896, 0, 5915, 1958, 4691, 1885, 551
1265, 632399, 43.23255813953488, 0, 7612, 2675, 6407, 2551, 755
1265, 632499, 34.61538461538461, 0, 9305, 3421, 8122, 3197, 955
1266, 632599, 30.266666666666666, 0, 2624, 505, 1283, 517, 71
1266, 632699, 30.214285714285715, 0, 4363, 1171, 3086, 1147, 233
1266, 632799, 30.517241379310345, 0, 6128, 1831, 4868, 1739, 434
1266, 632899, 32.193548387096776, 0, 8009, 2429, 6653, 2273, 636
1266, 632999, 29.2, 0, 9790, 3097, 8465, 2816, 832
1267, 633099, 0, 0, 2445, 1002, 713, 835, 5
1267, 633199, 0, 0, 4168, 2353, 1555, 1919, 5
1267, 633299, 28.95, 0, 5729, 3746, 2424, 3086, 15
1267, 633399, 43.53333333333333, 0, 7381, 4577, 4000, 3853, 189
1267, 633499, 36.18518518518518, 0, 9051, 5316, 5731, 4511, 391
1268, 633599, 0, 0, 2571, 977, 602, 836, 14
1268, 633699, 0, 0, 4340, 2339, 1369, 1918, 34
1268, 633799, 26.5, 0, 6089, 3737, 2107, 3000, 67
1268, 633899, 0, 0, 7897, 5084, 2881, 4048, 90
1268, 633999, 0, 0, 9684, 6416, 3665, 5133, 102
1269, 634099, 42.91111111111111, 0, 2637, 506, 1200, 484, 173
1269, 634199, 45.729166666666664, 0, 4311, 1214, 2925, 1174, 376
1269, 634299, 45.729166666666664, 0, 5996, 1976, 4648, 1802, 578
1269, 634399, 43.808510638297875, 0, 7685, 2701, 6383, 2451, 780
1269, 634499, 35.43478260869565, 0, 9382, 3434, 8095, 3108, 981
1270, 634599, 45.91489361702128, 0, 2656, 503, 1190, 510, 141
1270, 634699, 42.71739130434783, 0, 4371, 1198, 2932, 1155, 344
1270, 634799, 44.361702127659576, 0, 6051, 1931, 4659, 1813, 546
1270, 634899, 41.357142857142854, 0, 7736, 2655, 6382, 2479, 748
1270, 634999, 37, 0, 9417, 3398, 8136, 3097, 952
1271, 635099, 42.75, 0, 2720, 506, 1156, 497, 121
1271, 635199, 44.458333333333336, 0, 4390, 1218, 2884, 1180, 328
1271, 635299, 43.62222222222222, 0, 6126, 1893, 4613, 1837, 531
1271, 635399, 44.276595744680854, 0, 7801, 2656, 6343, 2470, 730
1271, 635499, 35.15, 0, 9510, 3362, 8071, 3129, 928
1272, 635599, 27.8, 0, 2909, 681, 848, 509, 53
1272, 635699, 34.371428571428574, 0, 4713, 1525, 2345, 1260, 157
1272, 635799, 34.35294117647059, 0, 6502, 2435, 3891, 1911, 261
1272, 635899, 34.411764705882355, 0, 8288, 3306, 5512, 2526, 368
1272, 635999, 30.076923076923077, 0, 10101, 4210, 7081, 3136, 472
1273, 636099, 45.895833333333336, 0, 2680, 528, 1160, 496, 136
1273, 636199, 42.38636363636363, 0, 4321, 1252, 2910, 1181, 336
1273, 636299, 44.888888888888886, 0, 6024, 1945, 4652, 1841, 538
1273, 636399, 44.56818181818182, 0, 7713, 2642, 6381, 2526, 738
1273, 636499, 37, 0, 9382, 3365, 8110, 3202, 941
1274, 636599, 39.72727272727273, 0, 2762, 650, 895, 562, 131
1274, 636699, 44.53191489361702, 0, 4445, 1404, 2590, 1219, 342
1274, 636799, 43.869565217391305, 0, 6094, 2132, 4294, 1938, 542
1274, 636899, 42.46511627906977, 0, 7784, 2853, 6025, 2590, 748
1274, 636999, 34.81481481481482, 0, 9458, 3564, 7747, 3284, 947
1275, 637099, 0, 0, 2608, 910, 748, 659, 75
1275, 637199, 26, 0, 4386, 2211, 1571, 1735, 97
1275, 637299, 26.333333333333332, 0, 6150, 3582, 2334, 2774, 160
1275, 637399, 26, 0, 7945, 4940, 3131, 3758, 226
1275, 637499, 0, 0, 9698, 6297, 3956, 4811, 238
1276, 637599, 43.644444444444446, 0, 2559, 591, 1162, 558, 130
1276, 637699, 45.87755102040816, 0, 4230, 1317, 2881, 1238, 334
1276, 637799, 41.979166666666664, 0, 5922, 2038, 4598, 1904, 538
1276, 637899, 43.4468085106383, 0, 7610, 2746, 6342, 2561, 741
1276, 637999, 34.88, 0, 9285, 3478, 8083, 3211, 943
1277, 638099, 26.875, 0, 2537, 742, 919, 746, 56
1277, 638199, 26.875, 0, 4217, 1864, 1977, 1800, 142
1277, 638299, 27.142857142857142, 0, 5805, 3003, 3098, 2878, 216
1277, 638399, 27.115384615384617, 0, 7481, 4096, 4254, 3872, 297
1277, 638499, 0, 0, 9085, 5163, 5444, 4932, 376
1278, 638599, 26.285714285714285, 0, 2896, 851, 535, 632, 86
1278, 638699, 27.8125, 0, 4573, 2137, 1399, 1670, 221
1278, 638799, 28.904761904761905, 0, 6239, 3518, 2185, 2692, 366
1278, 638899, 30.714285714285715, 0, 7960, 4669, 2984, 3772, 615
1278, 638999, 29.692307692307693, 0, 9937, 5603, 3868, 4587, 1005
1279, 639099, 44.04347826086956, 0, 2718, 727, 801, 478, 276
1279, 639199, 44.71739130434783, 0, 4331, 1624, 2147, 1208, 690
1279, 639299, 39.95348837209303, 0, 5980, 2489, 3470, 1967, 1094
1279, 639399, 41.63636363636363, 0, 7632, 3398, 4808, 2664, 1498
1279, 639499, 33.8235294117647, 0, 9251, 4234, 6148, 3465, 1902
1280, 639599, 27.375, 0, 2844, 854, 615, 565, 122
1280, 639699, 27.59259259259259, 0, 4841, 2077, 1423, 1339, 320
1280, 639799, 34.92307692307692, 0, 6585, 3365, 2272, 2247, 531
1280, 639899, 41.54545454545455, 0, 8145, 4215, 3612, 3107, 921
1280, 639999, 34.5, 0, 9789, 5112, 4941, 3835, 1323
1281, 640099, 29.666666666666668, 0, 2411, 899, 801, 675, 214
1281, 640199, 33.37931034482759, 0, 3751, 2103, 1872, 1764, 510
1281, 640299, 38.86486486486486, 0, 5364, 2793, 3240, 2706, 897
1281, 640399, 43.26086956521739, 0, 6979, 3672, 4570, 3480, 1299
1281, 640499, 34.266666666666666, 0, 8628, 4537, 5920, 4213, 1702
1282, 640599, 28.263157894736842, 0, 2713, 834, 608, 716, 129
1282, 640699, 45.787234042553195, 0, 4308, 1863, 1718, 1604, 507
1282, 640799, 41.8936170212766, 0, 5894, 2793, 3046, 2358, 909
1282, 640899, 39.27906976744186, 0, 7518, 3670, 4407, 3094, 1311
1282, 640999, 35.31818181818182, 0, 9143, 4560, 5766, 3818, 1713
1283, 641099, 27.526315789473685, 0, 2472, 819, 681, 824, 204
1283, 641199, 27.61904761904762, 0, 3892, 1966, 1604, 2034, 504
1283, 641299, 27.2, 0, 5422, 3115, 2469, 3190, 804
1283, 641399, 27.235294117647058, 0, 6916, 4205, 3416, 4359, 1104
1283, 641499, 27.5, 0, 8369, 5301, 4367, 5562, 1401
1284, 641599, 27.2, 0, 2602, 847, 647, 756, 148
1284, 641699, 40.29545454545455, 0, 4219, 1805, 1711, 1735, 530
1284, 641799, 41.2093023255814, 0, 5850, 2698, 3052, 2461, 939
1284, 641899, 43.5, 0, 7505, 3572, 4415, 3162, 1346
1284, 641999, 34.4, 0, 9119, 4456, 5778, 3904, 1743
1285, 642099, 27, 0, 2731, 791, 668, 602, 208
1285, 642199, 0, 0, 4382, 1986, 1532, 1569, 531
1285, 642299, 26, 0, 5962, 3377, 2270, 2717, 674
1285, 642399, 27, 0, 7592, 4728, 3018, 3839, 823
1285, 642499, 28, 0, 9205, 5897, 3909, 4875, 1114
1286, 642599, 26, 0, 3007, 750, 572, 630, 41
1286, 642699, 26, 0, 4608, 2185, 1364, 1788, 55
1286, 642799, 26, 0, 6302, 3507, 2203, 2913, 75
1286, 642899, 26, 0, 7943, 4888, 3063, 4022, 84
1286, 642999, 0, 0, 9597, 6234, 3925, 5146, 98
1287, 643099, 31.258064516129032, 0, 3146, 513, 771, 374, 196
1287, 643199, 37.361111111111114, 0, 4811, 1354, 2401, 831, 603
1287, 643299, 39.026315789473685, 0, 6682, 2044, 4042, 1222, 1010
1287, 643399, 44.23913043478261, 0, 8489, 2891, 5498, 1707, 1415
1287, 643499, 35.1578947368421, 0, 10053, 3808, 6940, 2377, 1822
1288, 643599, 26.727272727272727, 0, 2506, 836, 810, 788, 60
1288, 643699, 27.82608695652174, 0, 4305, 1922, 1962, 1651, 160
1288, 643799, 28.125, 0, 6057, 2970, 3235, 2478, 260
1288, 643899, 28.42105263157895, 0, 7778, 4019, 4511, 3332, 360
1288, 643999, 27.2, 0, 9556, 5056, 5822, 4107, 459
1289, 644099, 28.333333333333332, 0, 2490, 778, 857, 739, 136
1289, 644199, 29.76923076923077, 0, 3929, 1966, 2041, 1728, 336
1289, 644299, 35.75, 0, 5402, 3123, 3257, 2644, 574
1289, 644399, 40.46666666666667, 0, 7086, 4029, 4577, 3321, 987
1289, 644499, 34.82608695652174, 0, 8691, 4902, 6002, 4018, 1387
1290, 644599, 35.26315789473684, 0, 2700, 806, 777, 528, 189
1290, 644699, 42.71739130434783, 0, 4301, 1838, 2020, 1258, 583
1290, 644799, 42.24444444444445, 0, 5910, 2706, 3440, 1956, 988
1290, 644899, 40.62222222222222, 0, 7532, 3557, 4893, 2619, 1399
1290, 644999, 31.68421052631579, 0, 9113, 4436, 6314, 3326, 1811
1291, 645099, 0, 0, 2747, 949, 622, 675, 7
1291, 645199, 0, 0, 4435, 2359, 1411, 1768, 27
1291, 645299, 0, 0, 6180, 3765, 2207, 2808, 40
1291, 645399, 0, 0, 7916, 5153, 3001, 3885, 45
1291, 645499, 0, 0, 9684, 6520, 3815, 4936, 45
1292, 645599, 27, 0, 2786, 846, 604, 675, 89
1292, 645699, 31.875, 0, 4587, 1978, 1700, 1459, 276
1292, 645799, 36.80487804878049, 0, 6193, 2912, 3060, 2170, 665
