--------------------------------------------------------------------------------
TIMESTAMP: 08:23:21.995 AM 29-Jun-2022
PARAMS:
  population 0
  wiggle-angle 45
  look-ahead 1
  sniff-threshold 0.9
  sniff-angle 45
  chemical-drop 3
  diffuse-share 1
  evaporation-rate 0.95
  cluster-threshold 25
  cluster-radius 10
  learning-turtles 50
  ticks-per-episode 500
  episodes 1500
  learning-rate 0.1
  discount-factor 0.9
  reward 100
  penalty -1
  e-greedy 0.5 0.9
ACTION SPACE: move-toward-chemical random-walk move-and-drop walk-and-drop drop-chemical
OBSERVATION SPACE: chemical-here in-cluster
REWARD: rewardFunc6
--------------------------------------------------------------------------------
Episode, Tick, Avg cluster size X tick, Avg reward X episode, move-toward-chemical, random-walk, move-and-drop, walk-and-drop, drop-chemical
1342, 670599, 28.8, 0, 3361, 859, 63, 593, 124
1342, 670699, 26.375, 0, 5646, 2134, 347, 1715, 158
1342, 670799, 29.615384615384617, 0, 7841, 3379, 748, 2818, 214
1342, 670899, 33.61290322580645, 0, 9488, 4554, 1575, 4063, 320
1342, 670999, 32.666666666666664, 0, 10936, 5681, 2574, 5388, 421
1343, 671099, 0, 0, 3451, 859, 0, 558, 132
1343, 671199, 0, 0, 6363, 2056, 7, 1364, 210
1343, 671299, 0, 0, 9479, 3153, 7, 2063, 298
1343, 671399, 28.294117647058822, 0, 12410, 4096, 250, 2854, 390
1343, 671499, 28, 0, 14735, 5226, 755, 3838, 446
1344, 671599, 40.04761904761905, 0, 2673, 846, 481, 837, 163
1344, 671699, 37.07692307692308, 0, 4180, 1902, 1470, 2180, 268
1344, 671799, 38.275, 0, 5685, 2968, 2470, 3509, 368
1344, 671899, 36.675, 0, 7191, 4039, 3470, 4830, 470
1344, 671999, 31.916666666666668, 0, 8677, 5168, 4463, 6120, 572
1345, 672099, 33.107142857142854, 0, 2620, 928, 434, 866, 152
1345, 672199, 36.609756097560975, 0, 4128, 2092, 1407, 2120, 253
1345, 672299, 38.146341463414636, 0, 5651, 3312, 2396, 3285, 356
1345, 672399, 36.9, 0, 7139, 4374, 3396, 4635, 456
1345, 672499, 29.46153846153846, 0, 8694, 5425, 4390, 5934, 557
1346, 672599, 30, 0, 2880, 1206, 107, 725, 82
1346, 672699, 36.81578947368421, 0, 4321, 2578, 801, 2113, 187
1346, 672799, 36.729729729729726, 0, 5840, 3687, 1801, 3385, 287
1346, 672899, 39.41860465116279, 0, 7369, 4739, 2792, 4713, 387
1346, 672999, 32.5, 0, 8886, 5811, 3766, 6050, 487
1347, 673099, 28, 0, 3475, 889, 11, 499, 126
1347, 673199, 30.695652173913043, 0, 5571, 2208, 458, 1525, 238
1347, 673299, 35.205128205128204, 0, 7112, 3403, 1372, 2787, 326
1347, 673399, 36.39473684210526, 0, 8648, 4543, 2266, 4112, 431
1347, 673499, 31.53846153846154, 0, 10145, 5621, 3262, 5441, 531
1348, 673599, 0, 0, 3364, 898, 0, 589, 149
1348, 673699, 28, 0, 5879, 2223, 77, 1558, 263
1348, 673799, 29.555555555555557, 0, 7855, 3433, 559, 2741, 412
1348, 673899, 31.48, 0, 9822, 4668, 1016, 3913, 581
1348, 673999, 27.833333333333332, 0, 11821, 5663, 1689, 5077, 750
1349, 674099, 37.390243902439025, 0, 2674, 835, 544, 790, 157
1349, 674199, 37.4, 0, 4191, 1920, 1535, 2093, 261
1349, 674299, 39.55813953488372, 0, 5700, 3034, 2535, 3370, 361
1349, 674399, 38.21052631578947, 0, 7214, 4213, 3511, 4599, 463
1349, 674499, 33.1764705882353, 0, 8710, 5357, 4503, 5868, 562
1350, 674599, 0, 0, 3363, 993, 0, 521, 123
1350, 674699, 0, 0, 6243, 2295, 6, 1234, 222
1350, 674799, 27.22222222222222, 0, 8525, 3688, 275, 2194, 318
1350, 674899, 27.266666666666666, 0, 10827, 5141, 414, 3202, 416
1350, 674999, 0, 0, 13079, 6573, 583, 4241, 524
1351, 675099, 0, 0, 3384, 1003, 0, 495, 118
1351, 675199, 0, 0, 6133, 2360, 19, 1256, 232
1351, 675299, 27.857142857142858, 0, 9074, 3655, 21, 1904, 346
1351, 675399, 27.666666666666668, 0, 11122, 5063, 343, 3015, 457
1351, 675499, 26.5, 0, 13033, 6459, 789, 4154, 565
1352, 675599, 26.75, 0, 2991, 1131, 71, 663, 144
1352, 675699, 27.166666666666668, 0, 5064, 2752, 233, 1692, 259
1352, 675799, 27.333333333333332, 0, 7091, 4406, 408, 2692, 403
1352, 675899, 27.571428571428573, 0, 9081, 6061, 599, 3697, 562
1352, 675999, 0, 0, 11105, 7716, 818, 4684, 677
1353, 676099, 0, 0, 3249, 1043, 4, 572, 132
1353, 676199, 27.333333333333332, 0, 6214, 2265, 5, 1255, 261
1353, 676299, 26.5, 0, 8699, 3394, 313, 2200, 394
1353, 676399, 29.846153846153847, 0, 11107, 4659, 524, 3183, 527
1353, 676499, 28.5, 0, 13493, 5769, 915, 4171, 652
1354, 676599, 0, 0, 3311, 961, 1, 566, 161
1354, 676699, 0, 0, 6374, 2111, 1, 1231, 283
1354, 676799, 0, 0, 9702, 3090, 1, 1792, 415
1354, 676899, 0, 0, 12641, 4335, 3, 2524, 497
1354, 676999, 26.666666666666668, 0, 15140, 5749, 58, 3447, 606
1355, 677099, 26, 0, 3370, 887, 0, 603, 140
1355, 677199, 29.821428571428573, 0, 5872, 1964, 377, 1562, 225
1355, 677299, 32.15384615384615, 0, 8006, 2988, 1137, 2640, 229
1355, 677399, 39.575, 0, 9964, 4009, 2138, 3656, 233
1355, 677499, 33.375, 0, 11443, 5175, 3232, 4915, 235
1356, 677599, 29.56, 0, 2954, 966, 257, 693, 130
1356, 677699, 28.88888888888889, 0, 4941, 2395, 752, 1738, 174
1356, 677799, 30.75, 0, 7084, 3699, 1308, 2688, 221
1356, 677899, 30.88, 0, 9190, 4942, 1966, 3637, 265
1356, 677999, 28.857142857142858, 0, 11302, 6098, 2618, 4665, 317
1357, 678099, 0, 0, 3183, 1047, 0, 607, 163
1357, 678199, 0, 0, 5756, 2486, 0, 1493, 265
1357, 678299, 0, 0, 8303, 3982, 1, 2314, 400
1357, 678399, 34.8, 0, 10345, 5159, 593, 3357, 546
1357, 678499, 32.57142857142857, 0, 12272, 6226, 1476, 4326, 700
1358, 678599, 32.67741935483871, 0, 2761, 781, 530, 834, 94
1358, 678699, 38.421052631578945, 0, 4350, 1960, 1562, 1976, 152
1358, 678799, 37.05263157894737, 0, 5804, 3084, 2649, 3235, 228
1358, 678899, 37.475, 0, 7242, 4290, 3741, 4421, 306
1358, 678999, 33.333333333333336, 0, 8681, 5484, 4803, 5646, 386
1359, 679099, 39, 0, 2686, 935, 390, 893, 96
1359, 679199, 36.976190476190474, 0, 4191, 2116, 1481, 2113, 99
1359, 679299, 34.5625, 0, 5736, 3255, 2582, 3325, 102
1359, 679399, 41.375, 0, 7327, 4442, 3680, 4448, 103
1359, 679499, 33.92857142857143, 0, 8857, 5550, 4769, 5720, 104
1360, 679599, 35.088235294117645, 0, 2896, 1018, 323, 641, 122
1360, 679699, 38.53846153846154, 0, 4436, 2190, 1392, 1858, 124
1360, 679799, 35.13513513513514, 0, 5899, 3380, 2494, 3101, 126
1360, 679899, 38.256410256410255, 0, 7455, 4572, 3513, 4334, 126
1360, 679999, 33, 0, 8949, 5739, 4602, 5583, 127
1361, 680099, 35.51428571428571, 0, 2895, 846, 428, 681, 150
1361, 680199, 37.473684210526315, 0, 4464, 2017, 1397, 1949, 173
1361, 680299, 36.205128205128204, 0, 5998, 3159, 2491, 3177, 175
1361, 680399, 36.794871794871796, 0, 7519, 4308, 3591, 4401, 181
1361, 680499, 33.375, 0, 9054, 5494, 4666, 5601, 185
1362, 680599, 27.625, 0, 2899, 1071, 124, 794, 112
1362, 680699, 27.181818181818183, 0, 4733, 2764, 363, 2027, 113
1362, 680799, 27.4375, 0, 6616, 4452, 608, 3194, 130
1362, 680899, 27.2, 0, 8521, 6045, 901, 4394, 139
1362, 680999, 0, 0, 10358, 7765, 1192, 5529, 156
1363, 681099, 26, 0, 3212, 1031, 94, 580, 83
1363, 681199, 0, 0, 5605, 2622, 178, 1443, 152
1363, 681299, 26, 0, 8245, 4027, 216, 2242, 270
1363, 681399, 26, 0, 11168, 5205, 274, 2975, 378
1363, 681499, 31.95, 0, 12952, 6591, 831, 4181, 445
1364, 681599, 26.333333333333332, 0, 3305, 902, 81, 607, 105
1364, 681699, 30.63157894736842, 0, 5628, 2372, 302, 1535, 163
1364, 681799, 36.333333333333336, 0, 7167, 3618, 1249, 2797, 169
1364, 681899, 38.31578947368421, 0, 8683, 4811, 2243, 4075, 188
1364, 681999, 33, 0, 10254, 5960, 3213, 5370, 203
1365, 682099, 37.60526315789474, 0, 2840, 820, 477, 729, 134
1365, 682199, 38.567567567567565, 0, 4319, 2006, 1478, 2058, 139
1365, 682299, 39.391304347826086, 0, 5861, 3209, 2470, 3312, 148
1365, 682399, 38.59090909090909, 0, 7390, 4397, 3459, 4606, 148
1365, 682499, 32.2, 0, 8939, 5588, 4414, 5909, 150
1366, 682599, 30.818181818181817, 0, 2910, 1004, 227, 748, 111
1366, 682699, 37.6, 0, 4469, 2301, 1054, 2052, 124
1366, 682799, 38.02439024390244, 0, 5973, 3482, 2055, 3358, 132
1366, 682899, 36.91891891891892, 0, 7614, 4611, 3043, 4594, 138
1366, 682999, 32.583333333333336, 0, 9206, 5754, 4028, 5863, 149
1367, 683099, 32.9, 0, 2738, 946, 376, 810, 130
1367, 683199, 36.4054054054054, 0, 4300, 2135, 1334, 2098, 133
1367, 683299, 35.588235294117645, 0, 5892, 3331, 2303, 3338, 136
1367, 683399, 36.825, 0, 7456, 4494, 3304, 4604, 142
1367, 683499, 33.583333333333336, 0, 9028, 5687, 4261, 5881, 143
1368, 683599, 26.666666666666668, 0, 2862, 1019, 195, 821, 103
1368, 683699, 27.823529411764707, 0, 4795, 2555, 471, 2054, 125
1368, 683799, 28.11764705882353, 0, 6722, 4053, 789, 3303, 133
1368, 683899, 26.9375, 0, 8563, 5496, 1156, 4635, 150
1368, 683999, 26.333333333333332, 0, 10413, 7032, 1454, 5942, 159
1369, 684099, 31.666666666666668, 0, 3022, 721, 324, 803, 130
1369, 684199, 31.444444444444443, 0, 5294, 1642, 999, 1864, 201
1369, 684299, 35.54545454545455, 0, 7389, 2713, 1653, 2973, 272
1369, 684399, 35.52777777777778, 0, 9074, 3828, 2641, 4113, 344
1369, 684499, 31.5, 0, 10638, 5023, 3578, 5409, 352
1370, 684599, 38.26829268292683, 0, 2772, 868, 481, 771, 108
1370, 684699, 35.62162162162162, 0, 4340, 2039, 1473, 2036, 112
1370, 684799, 37.97435897435897, 0, 5866, 3148, 2463, 3408, 115
1370, 684899, 34.24324324324324, 0, 7404, 4301, 3455, 4702, 138
1370, 684999, 33.666666666666664, 0, 8937, 5519, 4430, 5968, 146
1371, 685099, 29.25, 0, 3092, 943, 154, 674, 137
1371, 685199, 26.5, 0, 5475, 2330, 284, 1715, 196
1371, 685299, 27, 0, 7782, 3751, 373, 2829, 265
1371, 685399, 28, 0, 10070, 5191, 548, 3867, 324
1371, 685499, 0, 0, 12456, 6546, 743, 4877, 378
1372, 685599, 28.705882352941178, 0, 2694, 1052, 317, 831, 106
1372, 685699, 33.56666666666667, 0, 4511, 2392, 851, 2130, 116
1372, 685799, 34.39393939393939, 0, 6050, 3645, 1822, 3353, 130
1372, 685899, 38.075, 0, 7579, 4775, 2817, 4696, 133
1372, 685999, 32, 0, 9084, 5995, 3795, 5978, 148
1373, 686099, 28, 0, 3297, 881, 50, 633, 139
1373, 686199, 27.5, 0, 5575, 2025, 447, 1726, 227
1373, 686299, 32.43333333333333, 0, 7760, 3069, 1083, 2797, 291
1373, 686399, 33.121212121212125, 0, 10042, 3847, 1971, 3772, 368
1373, 686499, 29.666666666666668, 0, 12266, 4690, 2861, 4743, 440
1374, 686599, 34.24242424242424, 0, 2620, 1011, 353, 893, 123
1374, 686699, 34.666666666666664, 0, 4359, 2164, 1233, 2053, 191
1374, 686799, 38.23684210526316, 0, 6018, 3285, 2132, 3287, 278
1374, 686899, 36.361111111111114, 0, 7774, 4342, 3032, 4494, 358
1374, 686999, 33.3, 0, 9465, 5486, 3915, 5693, 441
1375, 687099, 29.294117647058822, 0, 2688, 1044, 209, 939, 120
1375, 687199, 29.08695652173913, 0, 4322, 2417, 661, 2469, 131
1375, 687299, 36.83783783783784, 0, 5929, 3706, 1358, 3863, 144
1375, 687399, 37.375, 0, 7499, 4966, 2290, 5099, 146
1375, 687499, 30.88235294117647, 0, 9022, 6189, 3284, 6358, 147
1376, 687599, 28, 0, 3552, 864, 3, 443, 138
1376, 687699, 28.428571428571427, 0, 6282, 2177, 85, 1227, 229
1376, 687799, 28.625, 0, 8658, 3241, 829, 1985, 287
1376, 687899, 35.729729729729726, 0, 10471, 4368, 1768, 3076, 317
1376, 687999, 32.142857142857146, 0, 12047, 5519, 2763, 4348, 323
1377, 688099, 0, 0, 3459, 859, 0, 542, 140
1377, 688199, 28.46153846153846, 0, 5873, 2271, 136, 1487, 233
1377, 688299, 28, 0, 7817, 3812, 402, 2714, 255
1377, 688399, 31.275862068965516, 0, 9867, 5271, 750, 3816, 296
1377, 688499, 32.35294117647059, 0, 11393, 6511, 1724, 5072, 300
1378, 688599, 40.627906976744185, 0, 2538, 755, 669, 983, 55
1378, 688699, 36.025, 0, 4065, 1989, 1645, 2232, 69
1378, 688799, 36.57142857142857, 0, 5647, 3102, 2645, 3530, 76
1378, 688899, 36.44736842105263, 0, 7174, 4317, 3641, 4787, 81
1378, 688999, 31.714285714285715, 0, 8673, 5504, 4637, 6090, 96
1379, 689099, 30.884615384615383, 0, 2822, 898, 476, 667, 137
1379, 689199, 34.03030303030303, 0, 4694, 2081, 1344, 1687, 194
1379, 689299, 35.88235294117647, 0, 6230, 3233, 2331, 3010, 196
1379, 689399, 36.68292682926829, 0, 7836, 4365, 3309, 4284, 206
1379, 689499, 32.214285714285715, 0, 9413, 5572, 4297, 5501, 217
1380, 689599, 27, 0, 3202, 1022, 67, 586, 123
1380, 689699, 32.535714285714285, 0, 5696, 2352, 257, 1472, 223
1380, 689799, 33.5625, 0, 7448, 3624, 1030, 2632, 266
1380, 689899, 40.642857142857146, 0, 9109, 4880, 1908, 3801, 302
1380, 689999, 33.64705882352941, 0, 10632, 6087, 2904, 5060, 317
1381, 690099, 30.09090909090909, 0, 2595, 967, 391, 957, 90
1381, 690199, 29.761904761904763, 0, 4326, 2292, 952, 2314, 116
1381, 690299, 30.64, 0, 6156, 3610, 1535, 3563, 136
1381, 690399, 31, 0, 8105, 4846, 2157, 4710, 182
1381, 690499, 33.333333333333336, 0, 10217, 5969, 2837, 5778, 199
1382, 690599, 0, 0, 3511, 874, 0, 463, 152
1382, 690699, 0, 0, 6343, 2226, 0, 1192, 239
1382, 690799, 28.1875, 0, 8880, 3366, 398, 2001, 355
1382, 690899, 26.285714285714285, 0, 11001, 4686, 922, 2952, 439
1382, 690999, 30.857142857142858, 0, 12892, 5771, 1857, 3955, 525
1383, 691099, 38.205128205128204, 0, 2915, 866, 359, 724, 136
1383, 691199, 38.86486486486486, 0, 4486, 2051, 1351, 1967, 145
1383, 691299, 37.714285714285715, 0, 6090, 3183, 2351, 3231, 145
1383, 691399, 38.94871794871795, 0, 7648, 4354, 3339, 4502, 157
1383, 691499, 29.1, 0, 9191, 5554, 4316, 5764, 175
1384, 691599, 27.153846153846153, 0, 2924, 1067, 278, 635, 96
1384, 691699, 32.96666666666667, 0, 4776, 2626, 680, 1802, 116
1384, 691799, 37.43589743589744, 0, 6356, 3806, 1573, 3147, 118
1384, 691899, 37.282051282051285, 0, 7930, 4933, 2563, 4444, 130
1384, 691999, 32.375, 0, 9467, 6142, 3553, 5702, 136
1385, 692099, 36.69444444444444, 0, 2470, 842, 671, 886, 131
1385, 692199, 35.13513513513514, 0, 4056, 2017, 1671, 2125, 131
1385, 692299, 36.78947368421053, 0, 5667, 3094, 2660, 3443, 136
1385, 692399, 40.25, 0, 7210, 4272, 3662, 4716, 140
1385, 692499, 33.5625, 0, 8724, 5444, 4657, 6034, 141
1386, 692599, 27.09090909090909, 0, 2736, 1124, 316, 757, 67
1386, 692699, 27.5, 0, 4663, 2806, 564, 1893, 74
1386, 692799, 27, 0, 6604, 4404, 882, 2977, 133
1386, 692899, 38.57142857142857, 0, 8232, 5662, 1763, 4130, 213
1386, 692999, 31.666666666666668, 0, 9770, 6831, 2757, 5348, 294
1387, 693099, 0, 0, 3653, 798, 0, 407, 142
1387, 693199, 26.666666666666668, 0, 6611, 2060, 9, 1103, 217
1387, 693299, 27.6, 0, 9011, 3546, 183, 1932, 328
1387, 693399, 28.176470588235293, 0, 11316, 5004, 447, 2849, 384
1387, 693499, 0, 0, 13631, 6345, 980, 3610, 434
1388, 693599, 0, 0, 3369, 961, 0, 563, 107
1388, 693699, 0, 0, 5915, 2495, 0, 1437, 153
1388, 693799, 0, 0, 8525, 3993, 0, 2299, 183
1388, 693899, 0, 0, 11317, 5356, 0, 3103, 224
1388, 693999, 0, 0, 13935, 6842, 0, 3884, 339
1389, 694099, 34.911764705882355, 0, 2640, 902, 548, 814, 96
1389, 694199, 36.97222222222222, 0, 4175, 2092, 1523, 2112, 98
1389, 694299, 36.39473684210526, 0, 5750, 3249, 2512, 3390, 99
1389, 694399, 39.2, 0, 7297, 4391, 3513, 4689, 110
1389, 694499, 34.38461538461539, 0, 8882, 5593, 4499, 5914, 112
1390, 694599, 26, 0, 3368, 931, 0, 553, 148
1390, 694699, 0, 0, 6173, 2308, 0, 1297, 222
1390, 694799, 27.68421052631579, 0, 8550, 3596, 335, 2239, 280
1390, 694899, 35.97435897435897, 0, 10143, 4863, 1052, 3659, 283
1390, 694999, 30.46153846153846, 0, 11647, 6079, 2045, 4944, 285
1391, 695099, 30.958333333333332, 0, 3132, 797, 260, 650, 161
1391, 695199, 36.90243902439025, 0, 4876, 2016, 1038, 1889, 181
1391, 695299, 35.85294117647059, 0, 6418, 3183, 1973, 3240, 186
1391, 695399, 32.96551724137931, 0, 7921, 4296, 2969, 4626, 188
1391, 695499, 32.714285714285715, 0, 9470, 5485, 3964, 5886, 195
1392, 695599, 26, 0, 3402, 896, 4, 562, 136
1392, 695699, 0, 0, 6231, 2191, 6, 1351, 221
1392, 695799, 30, 0, 8471, 3622, 221, 2407, 279
1392, 695899, 29.285714285714285, 0, 10258, 5156, 626, 3673, 287
1392, 695999, 27, 0, 12032, 6638, 1094, 4946, 290
1393, 696099, 27.642857142857142, 0, 3253, 931, 80, 593, 143
1393, 696199, 27.272727272727273, 0, 5476, 2177, 597, 1561, 189
1393, 696299, 28.59090909090909, 0, 7726, 3517, 1018, 2523, 216
1393, 696399, 28.85, 0, 9909, 4886, 1468, 3505, 232
1393, 696499, 28.333333333333332, 0, 12161, 6218, 1914, 4446, 261
1394, 696599, 37.925, 0, 2559, 921, 529, 911, 80
1394, 696699, 37.36842105263158, 0, 4093, 2087, 1510, 2213, 97
1394, 696799, 36.13513513513514, 0, 5650, 3280, 2513, 3450, 107
1394, 696899, 36.69444444444444, 0, 7182, 4465, 3516, 4728, 109
1394, 696999, 33.3125, 0, 8704, 5667, 4512, 6003, 114
1395, 697099, 27, 0, 3105, 839, 219, 726, 111
1395, 697199, 38.77777777777778, 0, 5049, 2218, 760, 1821, 152
1395, 697299, 36.1764705882353, 0, 6638, 3318, 1746, 3143, 155
1395, 697399, 36.78947368421053, 0, 8181, 4474, 2743, 4439, 163
1395, 697499, 29.4, 0, 9731, 5610, 3732, 5739, 188
1396, 697599, 0, 0, 3384, 980, 0, 493, 143
1396, 697699, 28.05, 0, 6031, 2228, 156, 1373, 212
1396, 697799, 28.36842105263158, 0, 8001, 3582, 525, 2659, 233
1396, 697899, 28.294117647058822, 0, 9919, 4960, 886, 3963, 272
1396, 697999, 27, 0, 12236, 6172, 1284, 5000, 308
1397, 698099, 29.375, 0, 2907, 928, 321, 747, 97
1397, 698199, 27.5, 0, 4927, 2423, 726, 1817, 107
1397, 698299, 30.517241379310345, 0, 6830, 4001, 1066, 2968, 135
1397, 698399, 36.84615384615385, 0, 8357, 5202, 2026, 4268, 147
1397, 698499, 29.4, 0, 9905, 6389, 3007, 5550, 149
1398, 698599, 30.047619047619047, 0, 2605, 1050, 437, 820, 88
1398, 698699, 28.1875, 0, 4326, 2578, 1024, 1964, 108
1398, 698799, 38.19047619047619, 0, 5933, 3806, 1907, 3229, 125
1398, 698899, 38.421052631578945, 0, 7506, 4983, 2908, 4478, 125
1398, 698999, 34.833333333333336, 0, 9022, 6127, 3878, 5848, 125
1399, 699099, 32.06666666666667, 0, 2856, 938, 357, 745, 104
1399, 699199, 40.69230769230769, 0, 4586, 2134, 1186, 1975, 119
1399, 699299, 38.56410256410256, 0, 6113, 3266, 2187, 3291, 143
1399, 699399, 37.810810810810814, 0, 7684, 4395, 3178, 4600, 143
1399, 699499, 31.642857142857142, 0, 9241, 5520, 4147, 5917, 175
1400, 699599, 39.125, 0, 2431, 897, 685, 893, 94
1400, 699699, 37.256410256410255, 0, 3947, 2089, 1676, 2188, 100
1400, 699799, 38.205128205128204, 0, 5482, 3245, 2677, 3495, 101
1400, 699899, 36.166666666666664, 0, 7074, 4381, 3669, 4774, 102
1400, 699999, 34.42857142857143, 0, 8627, 5558, 4667, 6046, 102
1401, 700099, 0, 0, 3514, 901, 0, 448, 137
1401, 700199, 0, 0, 6376, 2213, 5, 1188, 218
1401, 700299, 27, 0, 8741, 3620, 190, 2138, 311
1401, 700399, 27.5, 0, 11035, 5133, 373, 3092, 367
1401, 700499, 30.142857142857142, 0, 13282, 6525, 608, 4180, 405
1402, 700599, 26, 0, 2873, 1210, 139, 683, 95
1402, 700699, 26.571428571428573, 0, 4956, 2908, 287, 1708, 141
1402, 700799, 26, 0, 7125, 4608, 446, 2642, 179
1402, 700899, 26.636363636363637, 0, 9260, 6262, 599, 3643, 236
1402, 700999, 0, 0, 11282, 7989, 720, 4735, 274
1403, 701099, 0, 0, 3162, 1022, 0, 656, 160
1403, 701199, 0, 0, 5726, 2442, 0, 1489, 343
1403, 701299, 0, 0, 8146, 3951, 3, 2384, 516
1403, 701399, 36.17948717948718, 0, 10162, 5406, 314, 3414, 704
1403, 701499, 31.11764705882353, 0, 12004, 6405, 1198, 4432, 961
1404, 701599, 27.555555555555557, 0, 3297, 966, 3, 589, 145
1404, 701699, 28.666666666666668, 0, 5146, 2134, 502, 1954, 264
1404, 701799, 29.2, 0, 7285, 3210, 962, 3133, 410
1404, 701899, 28.714285714285715, 0, 9523, 4191, 1483, 4266, 537
1404, 701999, 28.571428571428573, 0, 11368, 5395, 2015, 5585, 637
1405, 702099, 36.25, 0, 2812, 762, 483, 760, 183
1405, 702199, 41.022222222222226, 0, 4281, 1884, 1583, 1961, 291
1405, 702299, 37.85, 0, 5732, 3034, 2656, 3178, 400
1405, 702399, 37.17948717948718, 0, 7198, 4116, 3738, 4446, 502
1405, 702499, 35.06666666666667, 0, 8650, 5243, 4831, 5672, 604
1406, 702599, 0, 0, 3471, 905, 0, 465, 159
1406, 702699, 37.68421052631579, 0, 5877, 2043, 439, 1326, 315
1406, 702799, 35.10526315789474, 0, 7721, 2961, 1519, 2321, 478
1406, 702899, 33.7, 0, 9507, 3877, 2619, 3359, 638
1406, 702999, 32.84615384615385, 0, 11166, 4850, 3714, 4501, 769
1407, 703099, 39.1219512195122, 0, 2863, 863, 477, 620, 177
1407, 703199, 36.31578947368421, 0, 4361, 1983, 1575, 1794, 287
1407, 703299, 36.421052631578945, 0, 5846, 3020, 2675, 3067, 392
1407, 703399, 38.717948717948715, 0, 7367, 4032, 3776, 4331, 494
1407, 703499, 34.8235294117647, 0, 8904, 5107, 4868, 5517, 604
1408, 703599, 38.90909090909091, 0, 2517, 890, 598, 833, 162
1408, 703699, 38.34146341463415, 0, 4030, 1985, 1699, 2021, 265
1408, 703799, 39.88636363636363, 0, 5464, 3103, 2799, 3265, 369
1408, 703899, 36.17948717948718, 0, 6940, 4186, 3898, 4505, 471
1408, 703999, 33.785714285714285, 0, 8421, 5332, 4994, 5676, 577
1409, 704099, 35.861111111111114, 0, 2795, 921, 349, 769, 166
1409, 704199, 35.08108108108108, 0, 4314, 1996, 1428, 1991, 271
1409, 704299, 39.43589743589744, 0, 5792, 3104, 2528, 3194, 382
1409, 704399, 38.57142857142857, 0, 7275, 4198, 3628, 4410, 489
1409, 704499, 33.5625, 0, 8770, 5273, 4725, 5643, 589
1410, 704599, 27, 0, 3452, 902, 2, 496, 148
1410, 704699, 27.11111111111111, 0, 5571, 2300, 366, 1522, 241
1410, 704799, 28.68, 0, 7546, 3690, 981, 2456, 327
1410, 704899, 27.6, 0, 9366, 5086, 1616, 3582, 350
1410, 704999, 29.375, 0, 11121, 6328, 2365, 4695, 491
1411, 705099, 28.94736842105263, 0, 2952, 837, 309, 734, 168
1411, 705199, 29.933333333333334, 0, 4836, 2093, 942, 1830, 299
1411, 705299, 29.045454545454547, 0, 6797, 3339, 1531, 2918, 415
1411, 705399, 32.875, 0, 8777, 4502, 2193, 3991, 537
1411, 705499, 33, 0, 10416, 5622, 3200, 5114, 648
1412, 705599, 28.333333333333332, 0, 2802, 1025, 278, 805, 90
1412, 705699, 28.88235294117647, 0, 4833, 2586, 568, 1903, 110
1412, 705799, 27.764705882352942, 0, 6954, 3990, 911, 2987, 158
1412, 705899, 28.88, 0, 9134, 5360, 1261, 4057, 188
1412, 705999, 28.285714285714285, 0, 11131, 6522, 1958, 5159, 230
1413, 706099, 27.4, 0, 3339, 1003, 5, 520, 133
1413, 706199, 27.615384615384617, 0, 5363, 2373, 392, 1724, 148
1413, 706299, 27.285714285714285, 0, 7233, 3950, 627, 2993, 197
1413, 706399, 26.3, 0, 9162, 5475, 941, 4207, 215
1413, 706499, 0, 0, 11127, 6984, 1249, 5385, 255
1414, 706599, 30.8, 0, 2684, 887, 504, 728, 197
1414, 706699, 34.083333333333336, 0, 4320, 1812, 1563, 1937, 368
1414, 706799, 38.921052631578945, 0, 5901, 2827, 2654, 3122, 496
1414, 706899, 40.61904761904762, 0, 7370, 3987, 3746, 4295, 602
1414, 706999, 34.73684210526316, 0, 8873, 5035, 4836, 5547, 709
1415, 707099, 0, 0, 3469, 872, 0, 527, 132
1415, 707199, 0, 0, 6403, 2117, 0, 1258, 222
1415, 707299, 29.73913043478261, 0, 8831, 3351, 297, 2186, 335
1415, 707399, 29.454545454545453, 0, 10904, 4464, 1043, 3119, 470
1415, 707499, 27.333333333333332, 0, 12972, 5654, 1603, 4165, 606
1416, 707599, 0, 0, 3640, 789, 0, 434, 137
1416, 707699, 26.333333333333332, 0, 6607, 2031, 3, 1111, 248
1416, 707799, 27, 0, 9081, 3321, 348, 1894, 356
1416, 707899, 36.3421052631579, 0, 10647, 4549, 1223, 3113, 468
1416, 707999, 35.529411764705884, 0, 12204, 5712, 2303, 4195, 586
1417, 708099, 28, 0, 2868, 900, 441, 710, 81
1417, 708199, 27.46153846153846, 0, 4921, 2355, 791, 1825, 108
1417, 708299, 39.4390243902439, 0, 6860, 3759, 1295, 2939, 147
1417, 708399, 37.32432432432432, 0, 8310, 4855, 2390, 4197, 248
1417, 708499, 33.625, 0, 9813, 6026, 3459, 5354, 348
1418, 708599, 0, 0, 3497, 863, 0, 501, 139
1418, 708699, 26, 0, 5976, 2476, 11, 1366, 171
1418, 708799, 0, 0, 8406, 4084, 59, 2241, 210
1418, 708899, 0, 0, 10915, 5601, 123, 3109, 252
1418, 708999, 28.666666666666668, 0, 13165, 7146, 331, 4051, 307
1419, 709099, 27, 0, 2931, 1100, 149, 673, 147
1419, 709199, 30.26086956521739, 0, 4672, 2669, 530, 1870, 259
