--------------------------------------------------------------------------------
TIMESTAMP: 09:16:04.164 PM 26-Jun-2022
PARAMS:
  population 0
  wiggle-angle 45
  look-ahead 1
  sniff-threshold 0.9
  sniff-angle 45
  chemical-drop 3
  diffuse-share 1
  evaporation-rate 0.95
  cluster-threshold 25
  cluster-radius 10
  learning-turtles 50
  ticks-per-episode 500
  episodes 1500
  learning-rate 0.9
  discount-factor 0.1
  reward 100
  penalty -1
  e-greedy 0.5 0.9
ACTION SPACE: move-toward-chemical random-walk drop-chemical
OBSERVATION SPACE: chemical-here in-cluster
REWARD: rewardFunc8
--------------------------------------------------------------------------------
Episode, Tick, Avg cluster size X tick, Avg reward X episode, move-toward-chemical, random-walk, drop-chemical
84, 41599, 0, 0, 2167, 694, 2139
84, 41699, 0, 0, 4114, 1510, 4376
84, 41799, 0, 0, 6148, 2296, 6556
84, 41899, 0, 0, 8221, 3186, 8593
84, 41999, 0, 0, 10369, 4060, 10571
85, 42099, 0, 0, 2213, 764, 2023
85, 42199, 0, 0, 4202, 1699, 4099
85, 42299, 0, 0, 6237, 2587, 6176
85, 42399, 0, 0, 8289, 3456, 8255
85, 42499, 0, 0, 10286, 4381, 10333
86, 42599, 0, 0, 2148, 846, 2006
86, 42699, 0, 0, 4216, 1795, 3989
86, 42799, 0, 0, 6379, 2680, 5941
86, 42899, 0, 0, 8471, 3518, 8011
86, 42999, 0, 0, 10583, 4337, 10080
87, 43099, 0, 0, 2128, 879, 1993
87, 43199, 0, 0, 4313, 1695, 3992
87, 43299, 0, 0, 6480, 2508, 6012
87, 43399, 0, 0, 8681, 3287, 8032
87, 43499, 0, 0, 10870, 4078, 10052
88, 43599, 0, 0, 2170, 698, 2132
88, 43699, 0, 0, 4195, 1507, 4298
88, 43799, 0, 0, 6195, 2289, 6516
88, 43899, 0, 0, 8203, 3069, 8728
88, 43999, 0, 0, 10235, 3784, 10981
89, 44099, 0, 0, 2256, 549, 2195
89, 44199, 0, 0, 4354, 1210, 4436
89, 44299, 0, 0, 6415, 1939, 6646
89, 44399, 0, 0, 8550, 2611, 8839
89, 44499, 0, 0, 10718, 3273, 11009
90, 44599, 0, 0, 2158, 723, 2119
90, 44699, 0, 0, 4193, 1575, 4232
90, 44799, 0, 0, 6229, 2341, 6430
90, 44899, 0, 0, 8249, 3152, 8599
90, 44999, 0, 0, 10288, 3900, 10812
91, 45099, 0, 0, 2189, 594, 2217
91, 45199, 0, 0, 4258, 1255, 4487
91, 45299, 0, 0, 6384, 1916, 6700
91, 45399, 0, 0, 8625, 2567, 8808
91, 45499, 0, 0, 10749, 3272, 10979
92, 45599, 0, 0, 2256, 561, 2183
92, 45699, 0, 0, 4407, 1258, 4335
92, 45799, 0, 0, 6601, 1867, 6532
92, 45899, 0, 0, 8798, 2470, 8732
92, 45999, 0, 0, 10995, 3071, 10934
93, 46099, 0, 0, 2270, 553, 2177
93, 46199, 0, 0, 4406, 1171, 4423
93, 46299, 0, 0, 6505, 1782, 6713
93, 46399, 0, 0, 8694, 2371, 8935
93, 46499, 0, 0, 10907, 2942, 11151
94, 46599, 0, 0, 2344, 527, 2129
94, 46699, 0, 0, 4559, 1089, 4352
94, 46799, 0, 0, 6762, 1664, 6574
94, 46899, 0, 0, 8992, 2212, 8796
94, 46999, 0, 0, 11227, 2754, 11019
95, 47099, 0, 0, 2278, 576, 2146
95, 47199, 0, 0, 4267, 1250, 4483
95, 47299, 0, 0, 6253, 1844, 6903
95, 47399, 0, 0, 8224, 2452, 9324
95, 47499, 0, 0, 10236, 3020, 11744
96, 47599, 0, 0, 2235, 554, 2211
96, 47699, 0, 0, 4278, 1097, 4625
96, 47799, 0, 0, 6306, 1659, 7035
96, 47899, 0, 0, 8321, 2232, 9447
96, 47999, 0, 0, 10344, 2799, 11857
97, 48099, 0, 0, 2224, 445, 2331
97, 48199, 0, 0, 4309, 948, 4743
97, 48299, 0, 0, 6397, 1450, 7153
97, 48399, 0, 0, 8455, 1980, 9565
97, 48499, 0, 0, 10513, 2510, 11977
98, 48599, 0, 0, 2211, 586, 2203
98, 48699, 0, 0, 4250, 1248, 4502
98, 48799, 0, 0, 6370, 1868, 6762
98, 48899, 0, 0, 8476, 2501, 9023
98, 48999, 0, 0, 10686, 3084, 11230
99, 49099, 0, 0, 2312, 500, 2188
99, 49199, 0, 0, 4381, 1117, 4502
99, 49299, 0, 0, 6381, 1747, 6872
99, 49399, 0, 0, 8381, 2347, 9272
99, 49499, 0, 0, 10369, 2959, 11672
100, 49599, 0, 0, 2217, 553, 2230
100, 49699, 0, 0, 4189, 1119, 4692
100, 49799, 0, 0, 6158, 1657, 7185
100, 49899, 0, 0, 8097, 2218, 9685
100, 49999, 0, 0, 10014, 2801, 12185
101, 50099, 0, 0, 2096, 608, 2296
101, 50199, 0, 0, 3945, 1259, 4796
101, 50299, 0, 0, 5816, 1888, 7296
101, 50399, 0, 0, 7658, 2546, 9796
101, 50499, 0, 0, 9518, 3186, 12296
102, 50599, 0, 0, 2150, 496, 2354
102, 50699, 0, 0, 4077, 1069, 4854
102, 50799, 0, 0, 6038, 1608, 7354
102, 50899, 0, 0, 7976, 2170, 9854
102, 50999, 0, 0, 9892, 2754, 12354
